date_observed,store,item_name,normalized_name,brand,category,price,size,unit,normalized_price_per_unit,normalized_unit,source,notes
2026-05-14,superc-joliette,Maïs soufflé Impérial,Maïs soufflé Impérial,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Bleuets,Bleuets,,,2.88,,,2.88,unknown,flipp,
2026-05-14,superc-joliette,Raisins rouges extra larges sans pépins,raisins,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Oeufs blancs Selection,oeufs,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Prunes noires,Prunes noires,,,4.99,,,4.99,unknown,flipp,
2026-05-14,superc-joliette,Homard cuit,Homard cuit,,,12.99,,,12.99,unknown,flipp,
2026-05-14,superc-joliette,Biscuits Pattes d'ours Dare,Biscuits Pattes d'ours Dare,,,2.49,,,2.49,unknown,flipp,
2026-05-14,superc-joliette,Salade de chou St‑Hubert,Salade de chou St‑Hubert,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Bananes plantain ou avocat,bananes,,,0.99,,,0.99,unknown,flipp,
2026-05-14,superc-joliette,Oranges Navel,Oranges Navel,,,7.99,,,7.99,unknown,flipp,
2026-05-14,superc-joliette,Cheddar blanc vieilli 1 an Irrésistible,Cheddar blanc vieilli 1 an Irrésistible,,,13.29,,,13.29,unknown,flipp,
2026-05-14,superc-joliette,Biftecks tournedos bardés,Biftecks tournedos bardés,,,9.99,,,9.99,unknown,flipp,
2026-05-14,superc-joliette,Suisse Irrésistible,Suisse Irrésistible,,,13.29,,,13.29,unknown,flipp,
2026-05-14,superc-joliette,Poitrines de poulet frais,Poitrines de poulet frais,,,2.99,,,2.99,unknown,flipp,
2026-05-14,superc-joliette,Petits gâteaux Vachon,Petits gâteaux Vachon,,,2.67,,,2.67,unknown,flipp,
2026-05-14,superc-joliette,Choux de Bruxelles,Choux de Bruxelles,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Citrons choix,Citrons choix,,,4.99,,,4.99,unknown,flipp,
2026-05-14,superc-joliette,Cerises de terre ou framboises,Cerises de terre ou framboises,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Maïs,Maïs,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Soupe won ton Wong Wing,Soupe won ton Wong Wing,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Thé en sachets Twinings,Thé en sachets Twinings,Twinings,,9.99,,,9.99,unknown,flipp,
2026-05-14,superc-joliette,Yellow onions,Yellow onions,,,0.99,,,0.99,unknown,flipp,
2026-05-14,superc-joliette,Cerises,Cerises,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,Muffins anglais Selection,Muffins anglais Selection,,,3.99,,,3.99,unknown,flipp,
2026-05-14,superc-joliette,"Bière Archibald, Brasseur de Montréal, Unibroue","Bière Archibald, Brasseur de Montréal, Unibroue",,,44,,,44,unknown,flipp,
2026-05-14,superc-joliette,Monterey Jack sans lactose Irrésistible,Monterey Jack sans lactose Irrésistible,,,10.79,,,10.79,unknown,flipp,
2026-05-14,superc-joliette,Charcuterie et fromage supplémentaire,Charcuterie et fromage supplémentaire,,,18,,,18,unknown,flipp,
2026-05-14,superc-joliette,Champignons blancs,Champignons blancs,,,2.5,,,2.5,unknown,flipp,
2026-05-14,superc-joliette,Tomates rouges de serre,Tomates rouges de serre,,,2.99,,,2.99,unknown,flipp,
2026-05-14,superc-joliette,Thon pâle Clover Leaf,Thon pâle Clover Leaf,,,5.99,,,5.99,unknown,flipp,
2026-05-14,superc-joliette,Mini concombres,Mini concombres,,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,BROCHETTES DE CREVETTES CRUES,BROCHETTES DE CREVETTES CRUES,,,6,,,6,unknown,flipp,
2026-05-14,tradition-joliette,ASPERGES VERTES,ASPERGES VERTES,,,3.47,,,3.47,unknown,flipp,
2026-05-14,tradition-joliette,BŒUF HACHÉ MI-MAIGRE,BŒUF HACHÉ MI-MAIGRE,,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,SAUCISSES FUMÉES LAFLEUR,SAUCISSES FUMÉES LAFLEUR,Lafleur,,2.99,,,2.99,unknown,flipp,
2026-05-14,tradition-joliette,"PIZZA SURGELÉE DR.OETKER, RISTORANTE, CASA DI MAMA","PIZZA SURGELÉE DR.OETKER, RISTORANTE, CASA DI MAMA",Dr. Oetker,,3.47,,,3.47,unknown,flipp,
2026-05-14,tradition-joliette,"VIN BLANC OU ROUGE KEEP CALM, NICOLAS LALOUX, SMOKY BAY OU WALLAROO TRAIL","VIN BLANC OU ROUGE KEEP CALM, NICOLAS LALOUX, SMOKY BAY OU WALLAROO TRAIL",KEEP CALM | NICOLAS LALOUX | SMOKY BAY | WALLAROO TRAIL,,39.49,,,39.49,unknown,flipp,
2026-05-14,tradition-joliette,FARINE FIVE ROSES OU ROBIN HOOD,FARINE FIVE ROSES OU ROBIN HOOD,FIVE ROSES | ROBIN HOOD,,8.99,,,8.99,unknown,flipp,
2026-05-14,tradition-joliette,STRUB'S MARINADES,STRUB'S MARINADES,Strub's,,2.99,,,2.99,unknown,flipp,
2026-05-14,tradition-joliette,"COMPLIMENTS PAINS À HAMBURGER OU À HOT-DOG (8 ou 12), BAGELS OU MUFFINS ANGLAIS (6) OU PAINS À SALADE (12)",pain,Compliments,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,McCAIN POMMES DE TERRE FRITES SURGELÉES,pommes,McCain,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,CRAQUELINS CHRISTIE (145 à 200 g) CROUSTILLES OU GALETTES DE RIZ QUAKER CRISPY MINIS (90 à 199 g),CRAQUELINS CHRISTIE (145 à 200 g) CROUSTILLES OU GALETTES DE RIZ QUAKER CRISPY MINIS (90 à 199 g),CHRISTIE | QUAKER,,2.49,,,2.49,unknown,flipp,
2026-05-14,tradition-joliette,FILETS DE SAUMON ATLANTIQUE FRAIS,saumon,,,16.99,,,16.99,unknown,flipp,
2026-05-14,tradition-joliette,CAFÉ MOULU COMPLIMENTS,cafe,Compliments,,8.49,,,8.49,unknown,flipp,
2026-05-14,tradition-joliette,EAU PÉTILLANTE COMPLIMENTS,EAU PÉTILLANTE COMPLIMENTS,Compliments,,7.49,,,7.49,unknown,flipp,
2026-05-14,tradition-joliette,PÉPITES DE CHOCOLAT COMPLIMENTS,PÉPITES DE CHOCOLAT COMPLIMENTS,Compliments,,14.99,,,14.99,unknown,flipp,
2026-05-14,tradition-joliette,RONDELLES DE CALMAR PANÉES SURGELÉES,RONDELLES DE CALMAR PANÉES SURGELÉES,VALEUR PLUS,,14,,,14,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS POUDRE DE CACAO,COMPLIMENTS POUDRE DE CACAO,Compliments,,6.99,,,6.99,unknown,flipp,
2026-05-14,tradition-joliette,LAFLEUR OU OLYMEL JAMBON CUIT,LAFLEUR OU OLYMEL JAMBON CUIT,LAFLEUR | OLYMEL,,2.49,,,2.49,unknown,flipp,
2026-05-14,tradition-joliette,"FROMAGE HALOUMI OU NABULSI LE BÉDOUIN (200 g) FROMAGE CENDRÉ DES PRÉS, L'INSPIRÉ OU LE NOBLE FROMAGERIE AMAFAÇON (150 g)","FROMAGE HALOUMI OU NABULSI LE BÉDOUIN (200 g) FROMAGE CENDRÉ DES PRÉS, L'INSPIRÉ OU LE NOBLE FROMAGERIE AMAFAÇON (150 g)",LE BÉDOUIN | FROMAGERIE AMAFAÇON,,9.49,,,9.49,unknown,flipp,
2026-05-14,tradition-joliette,HOSTESS GÂTEAUX,HOSTESS GÂTEAUX,Hostess,,2.99,,,2.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS EAU DE SOURCE NATURELLE,COMPLIMENTS EAU DE SOURCE NATURELLE,Compliments,,5,,,5,unknown,flipp,
2026-05-14,tradition-joliette,CRAQUELINS COMPLIMENTS,CRAQUELINS COMPLIMENTS,Compliments,,6,,,6,unknown,flipp,
2026-05-14,tradition-joliette,CHARCUTERIES ÉMINCÉES OLYMEL,CHARCUTERIES ÉMINCÉES OLYMEL,Olymel,,6.49,,,6.49,unknown,flipp,
2026-05-14,tradition-joliette,"ALEXIS DE PORTNEUF FROMAGE SIR OU LADY LAURIER D'ARTHABASKA, CENDRÉ DE LUNE, LA SAUVAGINE OU PAILLOT DE CHÈVRE","ALEXIS DE PORTNEUF FROMAGE SIR OU LADY LAURIER D'ARTHABASKA, CENDRÉ DE LUNE, LA SAUVAGINE OU PAILLOT DE CHÈVRE",Alexis de Portneuf,,8.49,,,8.49,unknown,flipp,
2026-05-14,tradition-joliette,"ABBAYE DE SAINT-BENOÎT-DU-LAC FROMAGEMONT SAINT-BENOÎT,FONTINA, FRÈRE JACQUES OU LE MOINE","ABBAYE DE SAINT-BENOÎT-DU-LAC FROMAGEMONT SAINT-BENOÎT,FONTINA, FRÈRE JACQUES OU LE MOINE",ABBAYE DE SAINT-BENOÎT-DU-LAC,,7.99,,,7.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS HUILE D'ARACHIDE,COMPLIMENTS HUILE D'ARACHIDE,Compliments,,8.49,,,8.49,unknown,flipp,
2026-05-14,tradition-joliette,ROMA PEPPERONI TRANCHÉ,ROMA PEPPERONI TRANCHÉ,Roma,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,AVOCAT HASS,AVOCAT HASS,,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,"VINAIGRETTE, TREMPETTE OU TREMPETTE ET TARTINADE LITEHOUSE","VINAIGRETTE, TREMPETTE OU TREMPETTE ET TARTINADE LITEHOUSE",Litehouse,,4.49,,,4.49,unknown,flipp,
2026-05-14,tradition-joliette,CÔTES LEVÉES DE DOS DE PORC FRAIS,CÔTES LEVÉES DE DOS DE PORC FRAIS,,,7.99,,,7.99,unknown,flipp,
2026-05-14,tradition-joliette,BAVETTE DE BŒUF MARINÉE TOP GOURMET,BAVETTE DE BŒUF MARINÉE TOP GOURMET,TOP GOURMET,,25.99,,,25.99,unknown,flipp,
2026-05-14,tradition-joliette,LAITUE OU MÉLANGE DE LAITUES AVEC GARNITURES ATTITUDE,lait,Attitude,,7.99,,,7.99,unknown,flipp,
2026-05-14,tradition-joliette,BOLOGNE LAFLEUR,BOLOGNE LAFLEUR,Lafleur,,6.99,,,6.99,unknown,flipp,
2026-05-14,tradition-joliette,LANTIC CASSONADE DORÉE OU FONCÉE,LANTIC CASSONADE DORÉE OU FONCÉE,LANTIC,,2.99,,,2.99,unknown,flipp,
2026-05-14,tradition-joliette,JUS D'ORANGE RÉFRIGÉRÉ TROPICANA,jus d orange,Tropicana,,6.99,,,6.99,unknown,flipp,
2026-05-14,tradition-joliette,"RIZ BEN'S ORIGINAL Basmati, Jasmin (400 ou 460 g), SÉLECTION NATURELLE (365 ou 397 g), CONVERTED (907 g) OU SAUCE À PIZZA STEFANO FAITA (430 mL)","RIZ BEN'S ORIGINAL Basmati, Jasmin (400 ou 460 g), SÉLECTION NATURELLE (365 ou 397 g), CONVERTED (907 g) OU SAUCE À PIZZA STEFANO FAITA (430 mL)",BEN'S ORIGINAL | SÉLECTION NATURELLE | CONVERTED | STEFANO FAITA,,5.49,,,5.49,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS BARRES,COMPLIMENTS BARRES,Compliments,,16.79,,,16.79,unknown,flipp,
2026-05-14,tradition-joliette,"PIZZA SURGELÉE DR.OETKER LÈVE-AU-FOUR, CROÛTE MINCE, DÉLI-PORTIONS","PIZZA SURGELÉE DR.OETKER LÈVE-AU-FOUR, CROÛTE MINCE, DÉLI-PORTIONS",Dr. Oetker,,7.49,,,7.49,unknown,flipp,
2026-05-14,tradition-joliette,NUTRI OU BURNBRAE ŒUFS BLANCS,NUTRI OU BURNBRAE ŒUFS BLANCS,NUTRI | BURNBRAE,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,SACS D'EMBALLAGE OU POUR CONGÉLATEUR ZIPLOC (10 à 38) OU SACS À ORDURES COMPLIMENTS (40),SACS D'EMBALLAGE OU POUR CONGÉLATEUR ZIPLOC (10 à 38) OU SACS À ORDURES COMPLIMENTS (40),ZIPLOC | COMPLIMENTS,,8.99,,,8.99,unknown,flipp,
2026-05-14,tradition-joliette,FRIANDISES BROOKSIDE (200 à 235 g) OU HERSHEY'S (160 à 230 g),FRIANDISES BROOKSIDE (200 à 235 g) OU HERSHEY'S (160 à 230 g),BROOKSIDE | HERSHEY'S,,5.49,,,5.49,unknown,flipp,
2026-05-14,tradition-joliette,GRIGNOTISES HUMPTY DUMPTY,GRIGNOTISES HUMPTY DUMPTY,HUMPTY DUMPTY,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON ÉNERGISANTE RED BULL,BOISSON ÉNERGISANTE RED BULL,Red Bull,,7.5,,,7.5,unknown,flipp,
2026-05-14,tradition-joliette,RICARDO BURGERS DE BŒUF WAGYU SURGELÉS,RICARDO BURGERS DE BŒUF WAGYU SURGELÉS,Ricardo,,13.99,,,13.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS VINAIGRETTE,COMPLIMENTS VINAIGRETTE,Compliments,,3.29,,,3.29,unknown,flipp,
2026-05-14,tradition-joliette,JELL-O POUDRE POUR GELÉE,JELL-O POUDRE POUR GELÉE,Jell-O,,1.29,,,1.29,unknown,flipp,
2026-05-14,tradition-joliette,BENNY & CO. CÔTES LEVÉES DE PORC FRAIS,BENNY & CO. CÔTES LEVÉES DE PORC FRAIS,BENNY & CO.,,14.99,,,14.99,unknown,flipp,
2026-05-14,tradition-joliette,VINAIGRE BALSAMIQUE DE MODÈNE COMPLIMENTS,VINAIGRE BALSAMIQUE DE MODÈNE COMPLIMENTS,Compliments,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,GUIMAUVES KRAFT JET-PUFFED,GUIMAUVES KRAFT JET-PUFFED,Kraft,,3.49,,,3.49,unknown,flipp,
2026-05-14,tradition-joliette,PANACHE MINI ÉCLAIRS OU PROFITEROLES SURGELÉS,PANACHE MINI ÉCLAIRS OU PROFITEROLES SURGELÉS,Panache,,10.99,,,10.99,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON DE MALT ALCOOLISÉE OU BOISSON SANS ALCOOL PEPITO,BOISSON DE MALT ALCOOLISÉE OU BOISSON SANS ALCOOL PEPITO,Pepito,,7.99,,,7.99,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON PÉTILLANTE SANS ALCOOL BARRFLY,BOISSON PÉTILLANTE SANS ALCOOL BARRFLY,BARRFLY,,9.99,,,9.99,unknown,flipp,
2026-05-14,tradition-joliette,"SMOKY BAY VIN BLANC, ROSÉ OU ROUGE","SMOKY BAY VIN BLANC, ROSÉ OU ROUGE",Smoky Bay,,14.99,,,14.99,unknown,flipp,
2026-05-14,tradition-joliette,BORÉALE HORS SENTIERS BIÈRE SANS ALCOOL,BORÉALE HORS SENTIERS BIÈRE SANS ALCOOL,BORÉALE,,21.99,,,21.99,unknown,flipp,
2026-05-14,tradition-joliette,BIÈRE UNIBROUE JUICY IPA,BIÈRE UNIBROUE JUICY IPA,UNIBROUE,,21.99,,,21.99,unknown,flipp,
2026-05-14,tradition-joliette,REPAS SURGELÉ WONG WING,REPAS SURGELÉ WONG WING,Wong Wing,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,BISCUITS LECLERC CÉLÉBRATION,BISCUITS LECLERC CÉLÉBRATION,Leclerc,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,LITIÈRE AGGLOMÉRANTE POUR CHATS ARM & HAMMER,LITIÈRE AGGLOMÉRANTE POUR CHATS ARM & HAMMER,Arm & Hammer,,18.99,,,18.99,unknown,flipp,
2026-05-14,tradition-joliette,CRACKER BARREL FROMAGE (340 ou 400 g) OU FROMAGE RÂPÉ (250 à 320 g),CRACKER BARREL FROMAGE (340 ou 400 g) OU FROMAGE RÂPÉ (250 à 320 g),Cracker Barrel,,5.97,,,5.97,unknown,flipp,
2026-05-14,tradition-joliette,CROUSTILLES LAY'S,CROUSTILLES LAY'S,Lay's,,2.77,,,2.77,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS SAUCE POUR PÂTES,pates,Compliments,,7.99,,,7.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS ORANGES SANS PÉPINS,COMPLIMENTS ORANGES SANS PÉPINS,Compliments,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,FRUITS SURGELÉS BLEU & BON,FRUITS SURGELÉS BLEU & BON,BLEU & BON,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,POST CÉRÉALES,POST CÉRÉALES,Post,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS THON PÂLE OU THON PÂLE AROMATISÉ,COMPLIMENTS THON PÂLE OU THON PÂLE AROMATISÉ,Compliments,,1.79,,,1.79,unknown,flipp,
2026-05-14,tradition-joliette,YOGOURT LIBERTÉ CLASSIQUE (650 650 g) GREC (4 x 100 g) GREC (x 100 g MÉDITERRANÉE (500 g) MÉDITERRANÉE (500 g),yogourt,Liberté,,3.49,,,3.49,unknown,flipp,
2026-05-14,tradition-joliette,PEPSI OU COCA-COLA,PEPSI OU COCA-COLA,PEPSI | COCA-COLA,,17,,,17,unknown,flipp,
2026-05-14,tradition-joliette,"CRÈME GLACÉE, DESSERT GLACÉ NESTLÉ, CADBURY OU CHRISTIE (1,5 L) OU FRIANDISES GLACÉES","CRÈME GLACÉE, DESSERT GLACÉ NESTLÉ, CADBURY OU CHRISTIE (1,5 L) OU FRIANDISES GLACÉES",,,4.94,,,4.94,unknown,flipp,
2026-05-14,tradition-joliette,"BUDWEISER, BUD LIGHT , MOLSON EXPORT, COORS LIGHT OU SLEEMAN ORIGINAL, SLEEMAN CLEAR 2.0 BIÈRE","BUDWEISER, BUD LIGHT , MOLSON EXPORT, COORS LIGHT OU SLEEMAN ORIGINAL, SLEEMAN CLEAR 2.0 BIÈRE",BUDWEISER | BUD | MOLSON | COORS | SLEEMAN,,40.53,,,40.53,unknown,flipp,
2026-05-14,tradition-joliette,MÛRES,MÛRES,,,1.97,,,1.97,unknown,flipp,
2026-05-14,tradition-joliette,MARGARINE BECEL,MARGARINE BECEL,Becel,,6.88,,,6.88,unknown,flipp,
2026-05-14,tradition-joliette,JUS PRESSÉ À FROID LOOP,JUS PRESSÉ À FROID LOOP,loop,,9.99,,,9.99,unknown,flipp,
2026-05-14,tradition-joliette,"FOUGÈRE BOSTON Pot 20,32 cm (8,5 po), PLANT DE TOMATES OU FRAISIER Pot 15,24 cm (6 po)","FOUGÈRE BOSTON Pot 20,32 cm (8,5 po), PLANT DE TOMATES OU FRAISIER Pot 15,24 cm (6 po)",,,16.99,,,16.99,unknown,flipp,
2026-05-14,tradition-joliette,C'EST PRÊT! À CUIRE CÔTELETTES DE LONGE DE PORC FRAIS DÉSOSSÉES MARINÉES,cotes de porc,C'EST PRÊT! À CUIRE,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,TOMATES ROUGES DE SERRE,TOMATES ROUGES DE SERRE,,,3.49,,,3.49,unknown,flipp,
2026-05-14,tradition-joliette,CÔTELETTES DE LONGE D'AGNEAU ASSAISONNÉES RECOMMANDÉ PAR VOTRE BOUCHER,CÔTELETTES DE LONGE D'AGNEAU ASSAISONNÉES RECOMMANDÉ PAR VOTRE BOUCHER,,,16.49,,,16.49,unknown,flipp,
2026-05-14,tradition-joliette,NUTELLA TARTINADE,NUTELLA TARTINADE,Nutella,,5.49,,,5.49,unknown,flipp,
2026-05-14,tradition-joliette,POITRINES DE POULET FRAIS DÉSOSSÉES,POITRINES DE POULET FRAIS DÉSOSSÉES,Ricardo,,6.49,,,6.49,unknown,flipp,
2026-05-14,tradition-joliette,RECOMMANDÉ PAR VOTRE BOUCHER POITRINES DE POULET FARCIES SURGELÉES,RECOMMANDÉ PAR VOTRE BOUCHER POITRINES DE POULET FARCIES SURGELÉES,,,18.49,,,18.49,unknown,flipp,
2026-05-14,tradition-joliette,BIFTECK DE TOURNEDOS FRANÇAIS,BIFTECK DE TOURNEDOS FRANÇAIS,,,13.49,,,13.49,unknown,flipp,
2026-05-14,tradition-joliette,Coaticook CRÈME GLACÉE,Coaticook CRÈME GLACÉE,Coaticook,,5.49,,,5.49,unknown,flipp,
2026-05-14,tradition-joliette,"JUS DE FRUITS, COCKTAIL DE LÉGUMES OASIS THÉ GLACÉ ARIZONA OU NECTAR DE FRUITS DEL MONTE","JUS DE FRUITS, COCKTAIL DE LÉGUMES OASIS THÉ GLACÉ ARIZONA OU NECTAR DE FRUITS DEL MONTE",OASIS | ARIZONA | DEL MONTE,,2.29,,,2.29,unknown,flipp,
2026-05-14,tradition-joliette,ESSUIE-TOUT VALEUR PLUS (6 roul.) OU PAPIER HYGIÉNIQUE VALEUR PLUS Triple (8 roul.),ESSUIE-TOUT VALEUR PLUS (6 roul.) OU PAPIER HYGIÉNIQUE VALEUR PLUS Triple (8 roul.),VALEUR PLUS,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS SERVIETTES DE TABLE,COMPLIMENTS SERVIETTES DE TABLE,Compliments,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,CROÛTONS COMPLIMENTS (145 g) OU VINAIGRE DE VIN BLANC OU ROUGE COMPLIMENTS (500 mL),CROÛTONS COMPLIMENTS (145 g) OU VINAIGRE DE VIN BLANC OU ROUGE COMPLIMENTS (500 mL),Compliments,,2.99,,,2.99,unknown,flipp,
2026-05-14,tradition-joliette,PEPSI,PEPSI,Pepsi,,10,,,10,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS EAU DE JAVEL OU DÉTACHANT POUR LA LESSIVE COMPLIMENTS,COMPLIMENTS EAU DE JAVEL OU DÉTACHANT POUR LA LESSIVE COMPLIMENTS,Compliments,,3.99,,,3.99,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON DÉSALTÉRANTE POWERADE,BOISSON DÉSALTÉRANTE POWERADE,Powerade,,6,,,6,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON À BASE D'EAU PÉTILLANTE BUBLY (12 x 355 mL) OU EAU DE SOURCE NATURELLE GAZÉIFIÉE MONTELLIER (10 x 355 mL),BOISSON À BASE D'EAU PÉTILLANTE BUBLY (12 x 355 mL) OU EAU DE SOURCE NATURELLE GAZÉIFIÉE MONTELLIER (10 x 355 mL),BUBLY | MONTELLIER,,14,,,14,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS ENDUIT VÉGÉTAL,COMPLIMENTS ENDUIT VÉGÉTAL,Compliments,,3.49,,,3.49,unknown,flipp,
2026-05-14,tradition-joliette,"BOISSON DE MALT ALCOOLISÉE COORS SELTZER ARÔMES DE SLUSH, WHITE CLAW CLAWTAILS OU BEACH DAY EVERY DAY CAISSE MIXTE TROPICALE","BOISSON DE MALT ALCOOLISÉE COORS SELTZER ARÔMES DE SLUSH, WHITE CLAW CLAWTAILS OU BEACH DAY EVERY DAY CAISSE MIXTE TROPICALE",COORS | WHITE CLAW | BEACH DAY EVERY DAY,,23.49,,,23.49,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON DE MALT ALCOOLISÉE STADACONÉ SUNGRIA,BOISSON DE MALT ALCOOLISÉE STADACONÉ SUNGRIA,STADACONÉ SUNGRIA,,3.79,,,3.79,unknown,flipp,
2026-05-14,tradition-joliette,"KEEP CALM VIN BLANC, ROSÉ OU ROUGE","KEEP CALM VIN BLANC, ROSÉ OU ROUGE",Keep Calm,,11.49,,,11.49,unknown,flipp,
2026-05-14,tradition-joliette,POITRINES DE POULET FARCIES SURGELÉES,POITRINES DE POULET FARCIES SURGELÉES,,,16.49,,,16.49,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON PÉTILLANTE SANS ALCOOL ATYPIQUE,BOISSON PÉTILLANTE SANS ALCOOL ATYPIQUE,ATYPIQUE,,8.99,,,8.99,unknown,flipp,
2026-05-14,tradition-joliette,"BARRES QUAKER CHEWY, DIPPS","BARRES QUAKER CHEWY, DIPPS",Quaker,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,C'EST PRÊT! PIZZA-SUB,C'EST PRÊT! PIZZA-SUB,C'EST PRÊT!,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,CÉRÉALES OU SUBSTITUT DE REPAS KELLOGG'S,CÉRÉALES OU SUBSTITUT DE REPAS KELLOGG'S,Kellogg's,,3.87,,,3.87,unknown,flipp,
2026-05-14,tradition-joliette,COMPLIMENTS ARACHIDES GRILLÉES COMPLIMENTS (600 ou 700 g) OU MÉLANGE DE FRUITS ET NOIX (400 g),COMPLIMENTS ARACHIDES GRILLÉES COMPLIMENTS (600 ou 700 g) OU MÉLANGE DE FRUITS ET NOIX (400 g),Compliments,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,CRAQUELINS KELLOGG'S TOWN HOUSE (240 ou 260 g) OU CROUSTILLES PRINGLES MINGLES (155 g),CRAQUELINS KELLOGG'S TOWN HOUSE (240 ou 260 g) OU CROUSTILLES PRINGLES MINGLES (155 g),KELLOGG'S | PRINGLES,,3.49,,,3.49,unknown,flipp,
2026-05-14,tradition-joliette,TARTELETTES AUX FRUITS (3 po),TARTELETTES AUX FRUITS (3 po),,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,BOISSON GAZEUSE COMPLIMENTS,BOISSON GAZEUSE COMPLIMENTS,Compliments,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,COCKTAIL AUX LÉGUMES V8,COCKTAIL AUX LÉGUMES V8,V8,,4.49,,,4.49,unknown,flipp,
2026-05-14,tradition-joliette,PRIMO LÉGUMINEUSES,PRIMO LÉGUMINEUSES,Primo,,1.99,,,1.99,unknown,flipp,
2026-05-14,tradition-joliette,"CRÈME QUÉBON ULTRA'CRÈME, NATREL OU SEALTEST","CRÈME QUÉBON ULTRA'CRÈME, NATREL OU SEALTEST",QUÉBON | NATREL | SEALTEST,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,FRAMBOISES,FRAMBOISES,,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,MÉLANGE À CHOCOLAT CHAUD TIM HORTONS,MÉLANGE À CHOCOLAT CHAUD TIM HORTONS,Tim Horton's,,6.29,,,6.29,unknown,flipp,
2026-05-14,tradition-joliette,KIWIS DORÉS,KIWIS DORÉS,,,5.99,,,5.99,unknown,flipp,
2026-05-14,tradition-joliette,LE SAUCIFLARD ROSETTE DE LYON OU CHORIZO,LE SAUCIFLARD ROSETTE DE LYON OU CHORIZO,LE SAUCIFLARD,,11.49,,,11.49,unknown,flipp,
2026-05-14,tradition-joliette,RELISH VERTE SUCRÉE COMPLIMENTS,RELISH VERTE SUCRÉE COMPLIMENTS,Compliments,,2.29,,,2.29,unknown,flipp,
2026-05-14,tradition-joliette,C'EST PRÊT! SALADE,C'EST PRÊT! SALADE,C'EST PRÊT!,,4.99,,,4.99,unknown,flipp,
2026-05-14,tradition-joliette,FONDANTS AU CHOCOLAT SURGELÉS RICARDO,FONDANTS AU CHOCOLAT SURGELÉS RICARDO,Ricardo,,16.99,,,16.99,unknown,flipp,
